,Region,Species in Data,Species in Underlying Population,Species in Data_prediction,Species in Data_residuals,Species in Data_highlight_high,Species in Data_highlight_low,R2
59,TAN,813,9749,930.4623669992307,-117.46236699923065,False,False,0.4819857945529744
85,BZC,708,9971,946.1930603607473,-238.19306036074727,False,False,0.4819857945529744
98,PAN,662,10198,962.2780486177933,-300.2780486177933,False,False,0.4819857945529744
3,TUR,1599,10199,962.3489075968994,636.6510924031006,True,False,0.4819857945529744
189,WAU,400,10781,1003.5888334365509,-603.5888334365509,False,True,0.4819857945529744
84,COS,709,10799,1004.8642950604576,-295.8642950604576,False,False,0.4819857945529744
8,THA,1410,11288,1039.5143358432574,370.4856641567426,False,False,0.4819857945529744
21,MXE,1124,11401,1047.5214004822276,76.47859951777241,False,False,0.4819857945529744
53,BZE,852,11594,1061.1971834496721,-209.19718344967214,False,False,0.4819857945529744
1,CHS,2045,11729,1070.7631456289728,974.2368543710272,True,False,0.4819857945529744
175,MDG,420,11859,1079.9748129127438,-659.9748129127438,False,True,0.4819857945529744
2,VIE,1625,11993,1089.4699161129383,535.5300838870617,True,False,0.4819857945529744
97,BOR,670,12056,1093.934031796612,-423.9340317966121,False,False,0.4819857945529744
113,NWG,596,13473,1194.3412051897153,-598.3412051897153,False,True,0.4819857945529744
54,BZN,836,13576,1201.6396800376262,-365.63968003762625,False,False,0.4819857945529744
27,MXS,1036,14194,1245.4305291250912,-209.4305291250912,False,False,0.4819857945529744
32,BOL,1000,14896,1295.1735324574543,-295.17353245745426,False,False,0.4819857945529744
70,CPP,737,15865,1363.8358832111007,-626.8358832111007,False,True,0.4819857945529744
46,VEN,887,16340,1397.4938982864178,-510.4938982864178,False,False,0.4819857945529744
43,BZL,912,18428,1545.4474466596005,-633.4474466596005,False,True,0.4819857945529744
80,ECU,710,18482,1549.2738315313206,-839.2738315313206,False,True,0.4819857945529744
0,CHC,2411,20482,1690.9917897431815,720.0082102568185,True,False,0.4819857945529744
42,PER,921,20876,1718.910227510918,-797.910227510918,False,True,0.4819857945529744
29,CLM,1011,25181,2023.9581325619483,-1012.9581325619483,False,True,0.4819857945529744
