,CAS ID,InChIKey
0,313-04-2,AVSXSVCZWQODGV-DPAQBDIFSA-N
0,288-14-2,CTAPFRYPJLPFDF-UHFFFAOYSA-N
0,379232-02-7,
0,498-56-6,
0,132741-74-3,
0,2338-03-6,
0,218613-80-0,
0,54328-43-7,
0,919120-85-7,
0,57096-06-7,
0,18530-09-1,
0,35688-09-6,SNBGJGNOQURXCI-UHFFFAOYSA-N
0,138591-09-0,
0,628290-36-8,
0,212071-81-3,
0,119555-99-6,
0,2205911-83-5,
0,80286-58-4,PLQMEXSCSAIXGB-GOHLOCJQSA-N
0,99119-69-4,WAAPHYJTKSTXSX-CQSZACIVSA-N
0,124902-10-9,
0,129280-36-0,
0,139035-29-3,
0,78876-33-2,
0,651025-46-6,
0,1373952-94-3,
0,630102-46-4,
0,92664-88-5,
0,148054-17-5,
0,29021-37-2,HPAQTXNDJUZELN-UHFFFAOYSA-N
0,1248571-13-2,
0,442906-52-7,
0,853302-65-5,
0,444300-74-7,
0,66584-96-1,
0,53872-50-7,FPSYVUBUILNSRF-MQMKOTMBSA-N
0,135743-08-7,
0,67882-18-2,
0,36072-68-1,
0,936098-82-7,
0,31025-59-9,
0,90332-29-9,
0,142132-39-6,
0,150-60-7,GVPWHKZIJBODOX-UHFFFAOYSA-N
0,4324-53-2,
0,155233-16-2,
0,115547-13-2,
0,1235-76-3,
0,1782-47-4,NPNAJGCZQBQWQZ-NSCUHMNNSA-N
0,87440-56-0,ATJOIGKHVRPLSM-RBUKOAKNSA-N
0,75444-24-5,
0,351223-96-6,
0,109063-92-5,
0,1869951-73-4,
0,1013633-23-2,
0,28348-90-5,
0,172018-19-8,
0,942061-17-8,
0,296232-27-4,
0,89456-41-7,
0,443971-10-6,
0,149725-33-7,
0,250259-33-7,
0,61828-53-3,VNZNWFQJBFLELF-UHFFFAOYSA-N
0,13246-14-5,AZRTXUQINTVMDW-UHFFFAOYSA-N
0,257905-17-2,
0,186824-58-8,
0,61186-25-2,
0,81053-36-3,
0,97649-15-5,
0,23290-26-8,
